place,passing,jockey,up,borderNum,weight,popularity,topHourseNmae,basisWeigh,horseNum,distance,raceTitle,date,R,headCount,topDiff,weather,fieldCondition,money,order,name,time,rap,odds
4中山9,2-4-5,柴田大知,36.1,5,462(+6),2,エデンロック,55,9,芝1600,3歳上500万下,2013/09/29,8,16,0.8,晴,良, ,7,マイネルミラノ ,1:35.0,34.6-35.9,4.0
2東京10,4-5,ウィリア,34.6,3,456(-4),3,ベステゲシェンク,56,6,芝1600,3歳500万下,2013/05/19,6,16,1.0,晴,良,70.0,5,マイネルミラノ ,1:34.5,35.3-34.0,5.8
2東京5,5-5,柴田大知,33.9,1,460(+2),6,ケイアイチョウサン,56,1,芝1600,3歳500万下,2013/05/04,7,10,0.4,晴,良, ,7,マイネルミラノ ,1:35.0,36.1-35.0,17.8
3中山8,2-1-1,柴田大知,34.5,1,458(0),1,(ブライトチェリー),56,2,芝1600,3歳未勝利,2013/04/14,4,16,-0.1,晴,良,500.0,1,マイネルミラノ ,1:36.5,36.9-34.5,3.0
3中山1,2-4-4,柴田大知,35.3,1,458(0),7,ダイワブレイディ,56,1,芝1600,3歳未勝利,2013/03/23,5,16,0.2,晴,良,200.0,2,マイネルミラノ ,1:35.5,35.7-35.3,23.7
1中山4,5-8-12-7,大野拓弥,37.8,2,458(-4),7,シャイニーリーヴァ,56,4,芝2200,3歳未勝利,2013/01/13,5,16,1.4,晴,良, ,13,マイネルミラノ ,2:16.7,35.7-37.1,19.1
5中山2,12-12-13-11,大野拓弥,35.4,3,462(+10),2,モンテエベレスト,55,6,芝2000,2歳未勝利,2012/12/02,3,17,0.9,晴,良, ,7,マイネルミラノ ,2:05.5,36.1-35.7,8.6
5東京3,6-9-9,ムーア,35.7,4,452(0),5,マイネルマエストロ,55,7,芝2000,2歳未勝利,2012/11/10,4,18,1.0,晴,良, ,10,マイネルミラノ ,2:02.7,34.3-36.6,7.7
3新潟7,5-7,大野拓弥,34.2,7,452(+2),13,モオプナツヨシ,54,15,芝1600,2歳未勝利,2012/09/01,1,18,0.7,晴,良,130.0,3,マイネルミラノ ,1:34.7,34.6-34.6,78.3
,,,,,,,,,,,,,,,,,,,,ヴィブロス ,,,
5京都4,4-4-6-4,ルメール,34.3,8,436(+2),1,モズカッチャン,56,16,芝2200,エリザベス女王杯(G1),2017/11/12,11,18,0.3,晴,良,930.0,5,ヴィブロス ,2:14.6,36.5-34.4,2.8
4東京4,6-6-6,ルメール,33.2,1,434(0),1,クロコスミア,56,1,芝1800,アイルランド府中牝馬(G2),2017/10/14,11,14,0.0,曇,稍,"2,229.2",2,ヴィブロス ,1:48.1,36.8-33.7,3.2
メイダン, ,モレイラ, , ,計不,5,,55,9,芝1800,ドバイターフ(G1),2017/03/25, ,13, ,雨,稍, ,1,ヴィブロス ,1:50.20, ,8.8
2中山2,7-5-4-4,内田博幸,34.4,3,424(+10),4,ネオリアリズム,54,3,芝1800,中山記念(G2),2017/02/26,11,11,0.3,晴,良,620.0,5,ヴィブロス ,1:47.9,37.4-34.6,8.3
4京都5,9-9-8-8,福永祐一,33.4,4,414(0),3,(パールコード),55,7,芝2000,秋華賞(G1),2016/10/16,11,18,-0.1,晴,良,"9,582.2",1,ヴィブロス ,1:58.6,35.8-34.4,6.3
4中山1,12-9-12-11,福永祐一,35.5,5,414(0),3,ビッシュ,54,9,芝2000,紫苑S(G3),2016/09/10,11,18,0.4,晴,良,"1,418.4",2,ヴィブロス ,2:00.1,34.8-35.7,5.8
3中京8,7-8-10-11,福永祐一,34.4,2,414(+8),3,(アオイプリンセス),52,2,芝2000,3歳上500万下,2016/07/24,7,14,-0.7,曇,良,750.0,1,ヴィブロス ,2:00.5,36.6-35.3,6.7
2中山8,10-10-12-12,内田博幸,35.4,3,406(-8),10,エンジェルフェイス,54,6,芝1800,フラワーC(G3),2016/03/21,11,16,0.8,晴,良, ,12,ヴィブロス ,1:50.1,36.8-35.6,23.0
1阪神3,1-1,内田博幸,34.8,2,414(+6),8,シンハライト,54,3,芝1600,チューリップ賞(G3),2016/03/05,11,16,0.9,晴,良, ,12,ヴィブロス ,1:33.7,34.6-33.9,30.7
5京都5,2-2,Ｍ．デム,34.2,7,408(-6),1,(リボンフラワー),54,8,芝1800,2歳未勝利,2015/11/21,3,11,-0.2,晴,良,500.0,1,ヴィブロス ,1:48.8,35.7-35.1,2.3
,,,,,,,,,,,,,,,,,,,,ベルーガ ,,,
5京都1,10-10,Ｃ．デム,33.9,6,476(-6),5,(コーディエライト),54,9,芝1400,KBSファンタジーS(G3),2017/11/03,11,13,-0.1,晴,良,"2,946.2",1,ベルーガ ,1:22.9,36.3-34.9,7.6
,,,,,,,,,,,,,,,,,,,,レイエンダ ,,,
,,,,,,,,,,,,,,,,,,,, ○外メラグラーナ ,,,
5京都8, ,シュタル, ,5,528(+6),2,ネロ,55,9,芝1200,京阪杯(G3),2017/11/26,12,16, ,曇,良, ,中, ○外メラグラーナ , ,34.3-34.5,5.5
4中山9,14-14,戸崎圭太,33.1,5,522(-10),2,レッドファルクス,55,9,芝1200,スプリンターズS(G1),2017/10/01,11,16,0.3,曇,良, ,7, ○外メラグラーナ ,1:07.9,33.9-33.7,5.7
4阪神2,11-11,戸崎圭太,32.4,2,532(+4),3,ファインニードル,54,2,芝1200,産経賞セントウルS(G2),2017/09/10,11,14,0.2,晴,良,890.0,4, ○外メラグラーナ ,1:07.7,33.8-33.7,4.4
3中京2,12-13,戸崎圭太,34.1,2,528(0),1,シャイニングレイ,55,3,芝1200,CBC賞(G3),2017/07/02,11,18,0.7,雨,良, ,10, ○外メラグラーナ ,1:08.7,33.2-34.8,4.1
2中京6,13-12,戸崎圭太,34.6,6,528(+14),3,セイウンコウセイ,55,12,芝1200,高松宮記念(G1),2017/03/26,11,18,0.9,小雨,稍, ,10, ○外メラグラーナ ,1:09.6,33.8-34.9,5.3
2中山3,9-9,戸崎圭太,33.9,5,514(-8),1,(ナックビーナス),54,9,芝1200,夕刊フジオーシャンS(G3),2017/03/04,11,16,-0.1,曇,良,"4,156.7",1, ○外メラグラーナ ,1:08.3,33.6-34.7,2.3
5中山3,5-5,戸崎圭太,34.9,8,522(-10),1,(ナックビーナス),54,15,芝1200,ラピスラズリS(OP),2016/12/10,11,16,-0.2,晴,良,"2,335.0",1, ○外メラグラーナ ,1:08.4,33.2-35.2,2.1
5京都8,7-7,松山弘平,37.2,8,532(+10),1,ネロ,54,17,芝1200,京阪杯(G3),2016/11/27,12,18,2.3,雨,重, ,14, ○外メラグラーナ ,1:12.6,34.1-36.2,3.8
4中山5,8-8,福永祐一,33.3,6,522(0),1,(クードラパン),53,12,芝1200,セプテンバーS(1600万下),2016/09/24,11,16,-0.1,雨,稍,"1,855.0",1, ○外メラグラーナ ,1:08.7,34.8-33.9,2.6
3中京6,11-11,福永祐一,33.1,8,522(+12),2,(ハピネス),55,15,芝1200,フィリピンT(1000万下),2016/07/17,12,16,-0.4,曇,良,"1,535.0",1, ○外メラグラーナ ,1:07.9,34.1-33.8,4.9
2福島2,7-7,福永祐一,33.6,2,510(-10),4,セイウンコウセイ,55,2,芝1200,さくらんぼ特別(1000万下),2016/07/03,10,11,0.0,曇,良,607.6,2, ○外メラグラーナ ,1:08.0,33.7-34.3,5.6
2阪神5,4-4,戸崎圭太,35.7,6,520(0),7,ヴェルステルキング,52,11,芝1400,心斎橋S(1600万下),2016/04/09,10,16,0.8,晴,良, ,14, ○外メラグラーナ ,1:21.6,34.0-35.3,10.0
2京都8,2-2,池添謙一,36.4,8,520(+10),2,エイシンスパルタン,54,9,芝1400,斑鳩S(1600万下),2016/02/21,11,10,0.6,晴,稍,182.0,5, ○外メラグラーナ ,1:24.1,35.7-36.0,4.6
1東京2,4-4,戸崎圭太,35.6,3,510(-4),8,マジックタイム,52,4,芝1600,節分S(1600万下),2016/01/31,10,14,1.0,晴,良, ,10, ○外メラグラーナ ,1:34.4,34.9-35.2,11.2
5京都2,3-3,戸崎圭太,34.5,6,514(+4),3,(スナッチマインド),53,9,芝1400,3歳上1000万下,2015/11/08,12,13,-0.2,小雨,重,"1,050.0",1, ○外メラグラーナ ,1:23.9,37.1-34.6,5.9
4京都2,7-9,松若風馬,34.1,6,510(0),4,タイセイアプローズ,51,6,芝1800,清滝特別(1000万下),2015/10/11,10,10,1.1,曇,良, ,8, ○外メラグラーナ ,1:47.4,35.6-34.9,5.1
3中京4,3-3-3,松若風馬,35.1,3,510(+2),3,ドラゴンストリート,50,6,芝1600,有松特別(1000万下),2015/07/12,10,16,0.2,晴,良, ,7, ○外メラグラーナ ,1:34.5,35.0-36.3,6.1
3阪神4,18-16,松若風馬,34.3,8,508(+2),7,(スマートカルロス),49,17,芝1400,3歳上500万下,2015/06/14,8,18,0.0,曇,良,750.0,1, ○外メラグラーナ ,1:21.1,34.1-35.6,20.0
2阪神5,4-5,松山弘平,37.8,2,506(+4),1,スマートアヴァロン,52,3,ダ1200,3歳500万下,2015/04/11,5,16,2.5,曇,重, ,16, ○外メラグラーナ ,1:12.8,34.6-35.7,2.1
,,,,,,,,,,,,,,,,,,,,グランアルマダ ,,,
5中山1,1-1-2-2,石橋脩,37.6,3,526(0),6,アルバート,56,3,芝3600,ステイヤーズS(G2),2017/12/02,11,10,2.1,晴,良, ,6,グランアルマダ ,3:45.1,37.6-35.5,26.6
4中山7,14-14-15-17,津村明秀,34.6,3,526(0),11,ルージュバック,56,5,芝2200,産経賞オールカマー(G2),2017/09/24,11,17,1.8,曇,良, ,15,グランアルマダ ,2:15.6,37.7-34.8,47.3
2新潟7,1-1-1-1,石橋脩,34.7,4,526(0),3,(ゼウスバローズ),57,4,芝2200,日本海S(1600万下),2017/08/19,11,8,-0.1,晴,良,"1,838.2",1,グランアルマダ ,2:12.3,34.8-34.7,5.9
3中山5,4-3-9-9,松山弘平,39.3,7,526(+2),7,ウムブルフ,57,7,芝2200,湾岸S(1600万下),2017/04/08,10,9,3.5,曇,稍, ,9,グランアルマダ ,2:18.0,36.5-37.4,20.3
1阪神8,1-1-1-2,松山弘平,35.2,7,524(0),9,バンドワゴン,55,8,芝2000,但馬S(1600万下),2017/03/19,10,11,0.1,晴,良,737.0,2,グランアルマダ ,1:59.8,36.5-35.1,38.1
1阪神1,2-2-2-2,酒井学,35.9,2,524(-4),8,ステイインシアトル,57,2,芝2200,尼崎S(1600万下),2017/02/25,10,8,0.5,晴,良,270.0,4,グランアルマダ ,2:15.0,36.1-35.4,49.0
5京都5,2-2-2-2,酒井学,35.7,5,528(-6),6,スピリッツミノル,57,5,芝2200,比叡S(1600万下),2016/11/19,10,8,0.7,曇,稍, ,6,グランアルマダ ,2:14.2,37.7-35.2,23.4
4京都6,3-3-2-4,酒井学,35.3,2,534(+6),6,プロレタリアト,56,2,芝2400,古都S(1600万下),2016/10/22,10,12,1.2,曇,良, ,12,グランアルマダ ,2:26.5,35.6-34.3,10.2
4阪神6,5-5-6-5,酒井学,37.3,6,528(+2),7,シルクドリーマー,56,8,芝2000,ムーンライトH(1600万下),2016/09/25,10,13,1.5,曇,良, ,10,グランアルマダ ,2:01.4,35.3-36.1,21.6
3阪神7,2-2-3-6,酒井学,40.3,5,526(+2),2,プレストウィック,56,9,芝2400,グリーンS(1600万下),2016/06/25,11,15,3.4,小雨,重, ,14,グランアルマダ ,2:31.6,36.5-37.7,5.3
3京都10,2-2-2-2,酒井学,34.3,4,524(-4),6,(タイセイアプローズ),54,7,芝2400,伊勢志摩サミット(1600万下),2016/05/22,11,15,0.0,晴,良,"1,852.9",1,グランアルマダ ,2:25.0,35.6-37.3,11.9
2東京2,4-4-5,酒井学,36.1,5,528(-6),6,レアリスタ,57,10,芝2000,府中S(1600万下),2016/04/24,9,18,1.2,曇,良, ,10,グランアルマダ ,2:00.5,35.3-36.6,19.1
1東京4,3-3-3-2,酒井学,36.5,8,534(-2),4,リヤンドファミユ,56,8,芝2400,早春S(1600万下),2016/02/07,10,9,0.9,晴,良,182.0,5,グランアルマダ ,2:26.5,36.1-35.7,5.5
1中京2,2-2-2-2,酒井学,34.1,5,536(0),2,(サンデーウィザード),56,6,芝2000,恋路ケ浜特別(1000万下),2016/01/17,12,13,0.0,曇,良,"1,430.8",1,グランアルマダ ,2:01.1,37.4-34.2,3.3
4中京6,2-2-2-1,酒井学,35.4,6,536(+6),2,ザトゥルーエアー,55,6,芝2200,名古屋日刊スポーツ杯(1000万下),2015/12/20,11,10,0.2,晴,良,333.5,3,グランアルマダ ,2:15.2,37.3-35.2,5.4
2福島2,5-6-3-6,酒井学,36.2,6,530(-4),8,アンビシャス,54,11,芝1800,ラジオNIKKEI賞(G3),2015/07/05,11,16,1.4,曇,良, ,12,グランアルマダ ,1:47.8,35.0-35.1,22.4
3阪神4,2-2-2-2,酒井学,36.9,5,534(0),5,イサベル,52,9,芝2200,三田特別(1000万下),2015/06/14,9,15,0.2,晴,良,609.2,2,グランアルマダ ,2:12.3,35.1-36.8,13.6
3京都9,2-2-2-2,酒井学,35.4,7,534(0),11,(サラトガスピリット),56,8,芝2200,メルボルンT(500万下),2015/05/23,9,11,-0.1,曇,良,"1,025.9",1,グランアルマダ ,2:12.1,35.6-35.4,140.0
2京都1,5-6-5-6,シュタル,35.0,6,534(-8),6,スピリッツミノル,56,6,芝2400,梅花賞(500万下),2015/01/31,9,7,0.9,晴,良, ,7,グランアルマダ ,2:30.1,36.1-34.7,24.5
1京都1,3-3-3-4,バルジュ,36.1,1,542(-2),6,バイガエシ,56,1,芝2000,福寿草特別(500万下),2015/01/04,9,8,1.4,晴,良, ,6,グランアルマダ ,2:00.6,35.9-34.9,21.7
5阪神8,15-16,酒井学,34.4,4,544(+8),7,アンビシャス,55,7,芝1600,千両賞(500万下),2014/12/28,9,16,1.2,小雨,良, ,15,グランアルマダ ,1:38.6,37.4-34.6,23.1
4阪神2,5-2,戸崎圭太,35.1,8,536(0),1,(メイショウミソラ),54,15,芝1800,2歳未勝利,2014/09/14,2,16,0.0,晴,良,500.0,1,グランアルマダ ,1:48.1,35.1-35.3,2.2
2小倉9,6-6-6-3,酒井学,35.6,3,536(-6),2,スモーキーナイト,54,5,芝1800,2歳未勝利,2014/08/30,2,15,0.0,晴,良,200.0,2,グランアルマダ ,1:48.2,36.1-36.1,6.3
,,,,,,,,,,,,,,,,,,,,ルーカス ,,,
5東京5,6-7-6,ムーア,34.9,7,488(0),2,ワグネリアン,55,7,芝1800,東京スポーツ杯2歳S(G3),2017/11/18,11,7,0.5,曇,良,"1,307.4",2,ルーカス ,1:47.1,34.7-35.8,3.1
,,,,,,,,,,,,,,,,,,,, □地スーパーマックス ,,,
5阪神1,5-4-6-8,山口勲,35.5,4,510(-11),11,サトノクロニクル,55,4,芝2000,チャレンジC(G3),2017/12/02,11,12,0.8,晴,良,410.0,5, □地スーパーマックス ,1:59.4,36.5-35.2,91.9
佐賀,1-1-1-1,鮫島克也,38.0,7,521(+5),1,(バイタルフォルム),55,8,ダ1800,韓国岳賞(OP),2017/10/28,11,10,-1.3,雨,稍,100.0,1, □地スーパーマックス ,1:56.0, ,1.1
佐賀,1-1-1-1,鮫島克也,39.0,7,516(+8),1,(ナムラミルク),56,7,ダ1800,ロータスクラウン賞(OP),2017/09/24,11,8,-1.2,曇,良,180.0,1, □地スーパーマックス ,1:57.2, ,1.3
2小倉10,7-7-7-8,鮫島克也,35.9,7,508(+6),8,ダノンメジャー,53,10,芝1800,小倉日経OP(OP),2017/08/27,11,12,1.6,晴,良, ,8, □地スーパーマックス ,1:47.7,35.5-35.3,24.2
佐賀,1-1-1-1,鮫島克也,38.0,3,502(0),1,(コスモポッポ),56,3,ダ1800,大分川賞(OP),2017/07/08,9,5,-2.4,曇,不,100.0,1, □地スーパーマックス ,1:53.8, ,1.5
高知,3-3-6,鮫島克也, ,7,502(-1),2,フリビオン,56,9,ダ1900,高知優駿[地方交流,2017/06/18,7,12, ,晴,良, ,中, □地スーパーマックス , , ,2.5
佐賀,1-1-2-2,鮫島克也,41.9,3,503(-2),1,(フジノカミワザ),56,3,ダ2000,DS2017九州ダー(OP),2017/05/28,11,12,-0.1,晴,良,500.0,1, □地スーパーマックス ,2:13.1, ,1.1
佐賀,1-1-1-1,鮫島克也,37.9,7,505(+3),1,(ビーザライト),56,7,ダ1800,佐賀皐月賞(OP),2017/05/06,9,9,-1.1,晴,稍,60.0,1, □地スーパーマックス ,1:57.3, ,1.6
大井,1-1-1-1,坂井英光,39.4,2,502(-2),3,キングガンズラング,57,2,ダ1800,つくし特別競走,2017/03/24,8,7,1.4,晴,稍, ,6, □地スーパーマックス ,1:59.4,41.2-38.0,9.9
大井,2-2-2-2,笹川翼,41.8,3,504(+2),2,ブラウンレガート,57,3,ダ1800,クラシックトライアル,2017/03/06,10,11,1.7,雨,稍, ,8, □地スーパーマックス ,1:58.1,37.2-40.3,4.3
佐賀,1-1-1-1,鮫島克也,40.3,2,502(-2),1,(モスフラワー),55,2,ダ1750,JRA認定天山賞(OP),2016/11/05,11,9,-2.9,晴,稍,250.0,1, □地スーパーマックス ,1:55.2, ,1.3
佐賀,2-3-2-1,鮫島克也,40.0,3,504(-3),2,(ロトスキャンダル),55,3,ダ1750,JRA認定競走九州ジ(OP),2016/10/09,11,10,-0.7,晴,不,300.0,1, □地スーパーマックス ,1:55.9, ,3.0
佐賀,2-2-2-1,鮫島克也,39.9,8,507(+3),2,(ロイヤルピンク),55,8,ダ1400,JRA認定2歳ー1組,2016/09/11,9,9,-0.3,曇,稍,250.0,1, □地スーパーマックス ,1:30.9, ,3.1
佐賀,3-3-3-1,鮫島克也,38.5,7,504(-9),1,(ストームクルーズ),55,7,ダ1300,2歳ー1組,2016/07/18,2,8,-0.4,晴,重,33.0,1, □地スーパーマックス ,1:24.8, ,1.2
,,,,,,,,,,,,,,,,,,,,ハルーワスウィート ,,,
1中京4,8-9-7-5,鮫島良太,38.1,5,450(-6),1,サヨウナラ,54,10,ダ1700,4歳上1600万下,2007/03/11,12,16,0.5,晴,重, ,7,ハルーワスウィート ,1:44.7,29.1-38.1,3.5
1京都2,6-7,藤岡佑介,37.0,2,456(+4),8,アルドラゴン,55,3,ダ1400,門松S(1600万下),2007/01/07,10,15,0.0,晴,稍,741.4,2,ハルーワスウィート ,1:23.9,34.0-38.0,18.7
6京都8,5-4,鮫島良太,36.4,1,452(-2),5,(ゴービハインド),54,2,ダ1200,3歳上1000万下,2006/11/26,8,16,0.0,曇,良,"1,050.0",1,ハルーワスウィート ,1:11.4,34.6-36.8,8.6
3京都2,2-2,藤岡佑介,39.4,7,454(-2),1,グランプリオーロラ,56,13,ダ1400,4歳上1000万下,2006/04/23,12,16,2.1,晴,良, ,13,ハルーワスウィート ,1:25.5,34.2-37.4,2.7
2阪神4,2-1,藤岡佑介,36.5,7,456(+8),2,(ホワイトピクシイ),55,14,ダ1400,4歳上1000万下,2006/04/02,12,16,-1.1,曇,不,"1,050.0",1,ハルーワスウィート ,1:24.1,35.2-36.6,3.4
1京都8,5-4,藤岡佑介,35.9,3,448(-6),3,ハシルジョウオー,55,3,ダ1200,4歳上1000万下,2006/01/22,12,12,0.3,曇,良,105.0,5,ハルーワスウィート ,1:11.8,35.5-36.0,4.2
1京都3,3-3,藤岡佑介,37.7,1,454(+2),2,ハシルジョウオー,55,2,ダ1400,4歳上1000万下,2006/01/08,12,16,0.0,晴,良,420.0,2,ハルーワスウィート ,1:24.9,35.0-38.0,3.8
5阪神5,4-4,藤岡佑介,37.9,7,452(+12),1,マルトク,54,9,ダ1200,3歳上1000万下,2005/12/17,8,11,1.0,晴,良,160.0,4,ハルーワスウィート ,1:13.3,35.0-37.3,2.6
1札幌6,2-2,藤岡佑介,35.0,2,440(-6),3,(グローバルボンバー),55,2,ダ1000,3歳上500万下,2005/08/28,6,11,-1.1,曇,良,750.0,1,ハルーワスウィート ,0:58.9,35.2-35.0,6.5
2函館8,4-3,藤岡佑介,36.3,5,446(0),6,(カフェヴィンセント),54,9,芝1200,3歳上500万下,2005/08/07,8,16,-0.1,曇,良,750.0,1,ハルーワスウィート ,1:11.1,34.4-36.7,11.4
2函館4,6-3,藤岡佑介,35.8,2,446(+20),6,メジロジャック,54,3,芝1200,3歳上500万下,2005/07/24,8,15,0.4,晴,良,75.0,5,ハルーワスウィート ,1:10.0,33.9-35.7,16.1
1福島7,1-1-2-5,西田雄一,39.3,3,426(0),3,フィヨルドクルーズ,55,5,芝2000,4歳上500万下,2005/04/23,7,15,1.7,晴,稍, ,13,ハルーワスウィート ,2:04.1,34.7-37.6,8.0
1福島4,1-1-1-1,西田雄一,35.8,1,426(-2),12,トーセンエール,55,2,芝2000,桑折特別(500万下),2005/04/10,12,16,0.2,晴,良,105.0,5,ハルーワスウィート ,2:02.0,35.0-35.6,41.8
1中京4,1-1-1-1,西田雄一,38.0,6,428(-8),11,ロードヴァンガード,55,12,芝2000,寒狭川特別(500万下),2005/03/13,10,16,1.3,曇,良, ,9,ハルーワスウィート ,2:03.0,34.7-36.7,50.8
1小倉7,2-2-2-2,川田将雅,35.4,7,436(0),12,キョウワノスター,51,14,芝1800,4歳上500万下,2005/02/12,8,16,0.3,曇,良,75.0,5,ハルーワスウィート ,1:49.8,36.5-35.2,99.5
3中京5,3-5-5-9,芹沢純一,36.5,1,436(+12),10,キタノスザク,54,1,芝1800,犬山特別(500万下),2004/12/18,12,16,1.4,晴,良, ,12,ハルーワスウィート ,1:49.5,35.9-35.6,55.6
1札幌5,1-1-1-2,芹沢純一,36.3,4,424(-8),9,レディクローリス,52,5,芝1800,3歳上500万下,2004/08/28,10,14,1.4,晴,良, ,12,ハルーワスウィート ,1:51.4,36.2-34.9,58.9
2函館7,5-5-6-3,芹沢純一,36.8,1,432(+8),8,(フレッチアドーロ),54,1,芝1800,3歳未勝利,2004/08/07,6,14,0.0,晴,良,500.0,1,ハルーワスウィート ,1:51.1,36.6-37.2,11.9
1新潟5,2-2,芹沢純一,36.2,2,424(0),1,シーサイドブリーズ,54,3,芝1400,3歳未勝利,2004/05/15,1,16,0.1,晴,良, ,6,ハルーワスウィート ,1:23.2,34.6-36.6,3.5
1福島5,3-3-3-3,芹沢純一,35.8,7,424(-6),9,ノースソング,54,13,芝1800,3歳未勝利,2004/04/17,3,16,0.2,晴,良,130.0,3,ハルーワスウィート ,1:49.1,35.9-35.8,19.4
1中京4,10-10,芹沢純一,34.6,4,430(+10),14,カイシュウムサシ,54,8,芝1200,3歳未勝利,2004/03/14,4,16,0.9,晴,良, ,7,ハルーワスウィート ,1:10.5,34.5-35.1,185.5
,,,,,,,,,,,,,,,,,,,,ワグネリアン ,,,
5東京5,5-5-4,福永祐一,34.6,3,454(+4),1,(ルーカス),55,3,芝1800,東京スポーツ杯2歳S(G3),2017/11/18,11,7,-0.5,曇,良,"3,325.9",1,ワグネリアン ,1:46.6,34.7-35.8,1.4
4阪神3,7-6,福永祐一,33.0,2,450(0),1,(ディロス),54,2,芝1800,野路菊S(OP),2017/09/16,9,9,-0.4,雨,重,"1,619.6",1,ワグネリアン ,1:49.3,36.9-34.5,1.9
,,,,,,,,,,,,,,,,,,,,サトノクラウン ,,,
5東京8,13-12-11-7,Ｍ．デム,36.0,6,496(-2),3,シュヴァルグラン,57,12,芝2400,ジャパンC(G1),2017/11/26,11,17,1.5,晴,良, ,10,サトノクラウン ,2:25.2,36.3-35.1,5.7
4東京9,7-2-2,Ｍ．デム,38.6,1,498(+10),2,キタサンブラック,58,2,芝2000,天皇賞(秋)(G1),2017/10/29,11,18,0.0,雨,不,"6,109.2",2,サトノクラウン ,2:08.3,38.6-38.7,4.0
3阪神8,7-6-6-6,Ｍ．デム,35.4,8,488(+10),3,(ゴールドアクター),58,11,芝2200,宝塚記念(G1),2017/06/25,11,11,-0.1,曇,稍,"15,231.0",1,サトノクラウン ,2:11.4,35.2-35.7,9.0
2阪神4,5-5-6-5,Ｍ．デム,34.2,5,478(-12),3,キタサンブラック,57,7,芝2000,大阪杯(G1),2017/04/02,11,14,0.4,晴,良, ,6,サトノクラウン ,1:59.3,35.5-35.3,4.6
2京都6,3-3-3-3,Ｍ．デム,34.9,6,490(+6),3,(スマートレイアー),58,6,芝2200,京都記念(G2),2017/02/12,11,10,-0.2,晴,稍,"6,271.4",1,サトノクラウン ,2:14.1,36.4-36.0,4.4
シャティ, ,モレイラ, , ,計不,4,,57,4,芝2400,香港ヴァーズ(G1),2016/12/11, ,14, ,晴,良, ,1,サトノクラウン ,2:26.22, ,11.4
4東京9,5-5-4,福永祐一,35.4,3,480(0),8,モーリス,58,4,芝2000,天皇賞(秋)(G1),2016/10/30,11,15,1.5,曇,良, ,14,サトノクラウン ,2:00.8,36.9-34.2,21.5
3阪神8,13-13-14-9,岩田康誠,36.8,8,480(+3),9,マリアライト,58,15,芝2200,宝塚記念(G1),2016/06/26,11,17,0.7,晴,稍, ,6,サトノクラウン ,2:13.5,34.7-36.8,28.7
香港, ,パートン, , ,477,5,,57,7,芝2000,QE2世C(G1),2016/04/24, ,13, ,曇,稍, ,12,サトノクラウン ,2:04.3, , 
2京都6,2-2-3-1,Ｍ．デム,36.6,4,474(-6),6,(タッチングスピーチ),56,7,芝2200,京都記念(G2),2016/02/14,11,15,-0.5,晴,重,"6,305.0",1,サトノクラウン ,2:17.7,38.0-36.7,9.2
4東京9,5-4-4,ルメール,35.1,2,480(+10),7,ラブリーデイ,56,3,芝2000,天皇賞(秋)(G1),2015/11/01,11,18,1.5,晴,良, ,17,サトノクラウン ,1:59.9,36.4-34.0,12.5
2東京12,14-14-14-13,ルメール,33.8,6,470(-4),3,ドゥラメンテ,57,11,芝2400,東京優駿(G1),2015/05/31,10,18,0.3,晴,良,"5,463.1",3,サトノクラウン ,2:23.5,35.4-34.6,6.3
3中山8,12-12-13-9,ルメール,34.5,5,474(-8),1,ドゥラメンテ,57,8,芝2000,皐月賞(G1),2015/04/19,11,15,0.7,曇,良, ,6,サトノクラウン ,1:58.9,35.2-34.7,3.1
2中山4,4-6-5-4,福永祐一,35.7,4,482(+8),2,(ブライトエンブレム),56,4,芝2000,報知杯弥生賞(G2),2015/03/08,11,11,-0.2,曇,稍,"5,277.0",1,サトノクラウン ,2:01.8,36.2-36.4,6.3
5東京7,9-10-10,ムーア,33.8,1,474(+6),4,(アヴニールマルシェ),55,1,芝1800,東京スポーツ杯2歳S(G3),2014/11/24,11,13,0.0,晴,良,"3,246.9",1,サトノクラウン ,1:47.9,35.4-34.9,8.1
,,,,,,,,,,,,,,,,,,,,ダノンフォーチュン ,,,
5阪神1,5-5,浜中俊,34.4,6,512(+6),1,オブセッション,55,6,芝1800,シクラメン賞(500万下),2017/12/02,9,7,0.7,晴,良,404.8,2,ダノンフォーチュン ,1:46.3,34.9-34.5,1.9
,,,,,,,,,,,,,,,,,,,,ジェネラーレウーノ ,,,
5中山1,1-1-1-1,田辺裕信,35.0,6,498(+2),4,(シャルドネゴールド),55,6,芝2000,葉牡丹賞(500万下),2017/12/02,9,9,0.0,晴,良,"1,020.3",1,ジェネラーレウーノ ,2:01.4,36.4-35.0,8.0
4東京8,1-1-1,ルメール,34.1,6,496(+10),2,(アイリッシュクライ),55,8,芝2000,2歳未勝利,2017/10/28,3,12,-0.3,曇,良,500.0,1,ジェネラーレウーノ ,2:03.4,38.0-34.1,2.9
